omitted_animal,n_combined_exposure,n_oxygen_control,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,scenario_order,scenario,is_full_cohort,fdr_lt_0_05,nes_rank_descending,nes_rank_ascending,absolute_nes_rank
S1,2,3,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_CHOLESTEROL_HOMEOSTASIS,65,-0.2119042169526432,-0.8453733399301956,0.758,0.7734693877551021,0.4722234156820623,2183,"tags=22%, list=17%, signal=18%",Atxn2/Gpx8/Fabp5/Atf3/Cd9/Hmgcs1/Cpeb2/Anxa5/Lgals3/Trp53inp1/S100a11/Nfil3/Cxcl16/Plaur,5,Omit S1,FALSE,FALSE,11,40,49
S1,2,3,HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_JUNCTION,149,-0.16775256590529147,-0.7663910927914783,0.9631067961165048,0.9631067961165048,0.5880020439448135,2713,"tags=20%, list=21%, signal=16%",Gamt/Vasp/Pik3cb/Actn1/Syk/Cnn2/Rasa1/Actb/Jup/Rras/Tmem8b/Plcg1/Parva/Myl12b/Myh9/Pecam1/Tial1/Vcl/Amh/Arhgef6/Jam3/Adam9/Ptk2/Cd86/Epb41l2/Tjp1/Sgce/B4galt1/Vcam1/Pten,5,Omit S1,FALSE,FALSE,10,41,50
S2,2,3,HALLMARK_INTERFERON_ALPHA_RESPONSE,HALLMARK_INTERFERON_ALPHA_RESPONSE,86,0.6291467165993658,2.654765364637979,1.9907587539009112e-13,9.953793769504556e-12,5.8674994851816336e-12,1890,"tags=59%, list=14%, signal=51%",Usp18/Irf9/Dhx58/Eif2ak2/Ifit2/Irf1/Rtp4/Ogfr/Irf7/Tap1/Rnf31/Trim12c/Parp9/Il4ra/Adar/Parp14/Cmpk2/Stat2/Oas1a/Oasl1/Ifitm3/Lgals3bp/Psme2/Ifit3/Trafd1/Ifi35/Ifi30/Bst2/Rsad2/Herc6/Trim25/Ifih1/Isg15/Trim21/Ifi27/Psme1/Gmpr/Mov10/Sp110/Epsti1/Ripk2/Ifitm1/Lpar6/Uba7/Parp12/Tmem140/Trim14/Slc25a28/Tent5a/Isg20/Wars1,6,Omit S2,FALSE,TRUE,1,50,1
S2,2,3,HALLMARK_MYC_TARGETS_V2,HALLMARK_MYC_TARGETS_V2,58,0.5980121093314373,2.358192175270398,2.8558843870967852e-8,3.569855483870981e-7,2.1043358641765786e-7,2022,"tags=52%, list=15%, signal=44%",Myc/Grwd1/Ppan/Nop2/Mcm5/Srm/Tbrg4/Nop56/Cdk4/Noc4l/Mrto4/Nop16/Exosc5/Nolc1/Bysl/Mcm4/Tmem97/Pus1/Ung/Pes1/Pa2g4/Rrp9/Nip7/Wdr74/Ipo4/Prmt3/Mybbp1a/Pprc1/Aimp2/Rcl1,6,Omit S2,FALSE,TRUE,2,49,2
S2,2,3,HALLMARK_INTERFERON_GAMMA_RESPONSE,HALLMARK_INTERFERON_GAMMA_RESPONSE,165,0.4592710086707656,2.1636214207718956,1.4412745142723715e-9,3.6031862856809286e-8,2.1239834947171793e-8,1581,"tags=38%, list=12%, signal=34%",Usp18/Irf9/Mthfd2/Dhx58/Mvp/Ptpn6/Socs1/Eif2ak2/Xaf1/Ifit2/Irf1/Rtp4/Ogfr/Irf7/Tap1/Pla2g4a/Rnf31/Znfx1/Il4ra/Adar/Parp14/Rnf213/Cmpk2/Stat2/Irf8/Oasl1/Myd88/Ifitm3/Lgals3bp/Stat1/Psme2/Zbp1/Ifit3/Trafd1/Ifi35/Ifi30/Bst2/Rsad2/Tor1b/Herc6/Rapgef6/Pml/H2-DMa/Trim25/Ifih1/Fcgr1/Isg15/Trim21/Ifi27/Itgb7/Psme1/Sp110/Cmklr1/Epsti1/Rigi/Ripk2/Isoc1/Parp12/Nod1/Il18bp/Rbck1/Trim14/Nfkbia,6,Omit S2,FALSE,TRUE,3,48,3
S2,2,3,HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_TNFA_SIGNALING_VIA_NFKB,176,-0.4496773948907089,-2.1162956313141215,3.099869562234205e-9,5.166449270390343e-8,3.0454858857037814e-8,2242,"tags=41%, list=17%, signal=35%",Il7r/Abca1/Atf3/Bhlhe40/Fjx1/Olr1/Plpp3/Ehd1/Hes1/Ptger4/Litaf/Sdc4/Marcks/Rela/Nr4a2/Fosl1/Maff/Klf9/F3/Mcl1/Cflar/Rcan1/Zbtb10/Bcl6/Per1/Slc2a3/Fosl2/Areg/Nfkbie/Trib1/Btg1/Nfkb1/Eif1/Il1a/Nfil3/Plek/Sat1/Gem/Gch1/Cebpb/Btg3/Dennd5a/Tnfaip2/Ninj1/Ptgs2/Pde4b/Rel/Kdm6b/Ccl5/Edn1/Ets2/Sgk1/Irs2/Cd44/Csf1/Id2/B4galt1/Cd83/Gpr183/Ccrl2/Nr4a3/Vegfa/Plaur/Klf4/Cxcl10/Plau/Nr4a1/Bcl2a1d/Tnfaip3/Il6/Rnf19b/Serpine1/Fosb,6,Omit S2,FALSE,TRUE,50,1,4
S2,2,3,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANDROGEN_RESPONSE,86,-0.47868380902553953,-2.030498768420023,8.176700746220281e-6,8.176700746220282e-5,4.8199499135614294e-5,2823,"tags=48%, list=21%, signal=38%",Actn1/Ndrg1/Selenop/Map7/Dhcr24/Pmepa1/Akap12/Cdk6/Inpp4b/Tmem50a/Lifr/Hmgcs1/Aldh1a3/Rab4a/Dbi/Elk4/Ngly1/Appbp2/Rps6ka3/Zbtb10/H1f0/Ank/Arxes2/Zmiz1/Stk39/Cenpn/Sat1/Arid5b/Maf/Ccnd3/Vapa/Fads1/Itgav/Ube2j1/Sgk1/Fkbp5/Ell2/B2m/B4galt1/Mertk/Abhd2,6,Omit S2,FALSE,TRUE,49,2,5
S2,2,3,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,129,-0.4159060342039061,-1.862184611053432,2.767655149336916e-5,2.2993008649184864e-4,1.3553773519519498e-4,1805,"tags=26%, list=14%, signal=22%",Sdc4/Glipr1/Calu/Matn2/Serpine2/Col5a1/Pvr/Pfn2/Wipf1/Pcolce/Areg/Eno2/Pmp22/Lrp1/Abi3bp/Sat1/Gem/Htra1/Itgav/Gja1/Tpm4/Igfbp2/Col6a3/Cd44/Id2/Vcam1/Itga5/Vegfa/Plaur/Dst/Tnfaip3/Il6/Serpine1,6,Omit S2,FALSE,TRUE,48,3,6
S2,2,3,HALLMARK_HYPOXIA,HALLMARK_HYPOXIA,163,-0.3868037436381129,-1.8044735500481943,3.2190212108858806e-5,2.2993008649184864e-4,1.3553773519519498e-4,2417,"tags=36%, list=18%, signal=30%",P4ha1/Hk2/Akap12/Rbpj/Cdkn1c/Ero1a/Atf3/Bhlhe40/Glrx/Stbd1/Csrp2/Klhl24/Sdc4/Noct/Cavin3/Anxa2/Gcnt2/Bcan/Maff/Ddit4/F3/Col5a1/Sap30/Nedd4l/Klf7/Slc2a3/Pfkp/Rora/Cxcr4/Fosl2/Tpi1/Atp7a/Eno2/Btg1/Myh9/Ets1/Ncan/Cdkn1b/Nfil3/Pfkl/Tpbg/Foxo3/S100a4/Rragd/Pgk1/Ids/Slc2a5/Cp/Tes/Car12/Irs2/Prkca/Aldoa/Vegfa/Plaur/Mif/Tnfaip3/Il6/Serpine1,6,Omit S2,FALSE,TRUE,47,4,7
S2,2,3,HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_DN,122,-0.4022874510402218,-1.776367347868858,1.10216306497789e-4,6.888519156111813e-4,4.060600765708017e-4,2458,"tags=30%, list=19%, signal=25%",Syne1/Kcnma1/Ptprm/Inpp4b/Bhlhe40/Runx1/Ythdc1/Mrps31/Plpp3/Scaf8/Grk5/Atxn1/Akt3/Anxa2/Dlg1/F3/Amph/Abcc1/Map1b/Zmiz1/Fyn/Dlc1/Pmp22/Nfkb1/Cdkn1b/Cdc42bpa/Prkce/Sipa1l1/Igf1r/Gja1/Dyrk1a/Adgrl2/Smad7/Prkca/Tjp1/Pten/Serpine1,6,Omit S2,FALSE,TRUE,46,5,8
S2,2,3,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,148,-0.3755000621876366,-1.727707661949059,1.951014884372455e-4,0.00108389715798469,6.389288510225585e-4,2368,"tags=30%, list=18%, signal=25%",Scg5/Akap12/Sparcl1/Il7r/Ero1a/Snap91/Glrx/Gprc5b/Ccser2/Avl9/Satb1/Mtmr10/Laptm5/Aldh1a3/Reln/Cbl/Tspan13/Cfh/Cab39l/Cdadc1/Ank/Cxcr4/Trib2/Ptbp2/Ccnd2/Trib1/Strn/Ets1/Ace/Pecam1/Snap25/Ptgs2/Il2rg/Ly96/Etv1/Igf2/Id2/Plaur/Klf4/Cxcl10/Plau/Dcbld2/Tnfaip3/Prdm1,6,Omit S2,FALSE,TRUE,45,6,9
S2,2,3,HALLMARK_APICAL_SURFACE,HALLMARK_APICAL_SURFACE,30,-0.4915708096806942,-1.6629643469038935,0.00832705051521425,0.02318313469665633,0.01366584782118689,2402,"tags=50%, list=18%, signal=41%",Cx3cl1/Hspb1/Efna5/Sulf2/Tmem8b/Ghrl/Lyn/Gstm5/Mal/Scube1/Adam10/Il2rg/B4galt1/Plaur/Dcbld2,6,Omit S2,FALSE,TRUE,44,7,10
S2,2,3,HALLMARK_COMPLEMENT,HALLMARK_COMPLEMENT,146,-0.3523010225566869,-1.6149121601522056,0.00238864011614492,0.00853085755766045,0.00502871603398932,2115,"tags=31%, list=16%, signal=26%",Olr1/Anxa5/Psmb9/Rasgrp1/Timp2/Ehd1/Dgkh/Spock2/Gngt2/Ctso/C3/Pla2g7/S100a13/Lyn/Cpq/Lamp2/Pik3cg/Maff/F3/Fdx1/Cfh/Dock9/Fyn/Clu/Jak2/Lrp1/Cblb/Notch4/Atox1/Cd36/Gng2/Plek/Cebpb/Casp4/Brpf3/Dock4/Casp3/Ccl5/Ang/Cp/Gp9/Plaur/Tnfaip3/Il6/Serpine1,6,Omit S2,FALSE,TRUE,43,8,11
S2,2,3,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_INFLAMMATORY_RESPONSE,145,-0.352147855991311,-1.6088134628468154,0.00127233674501231,0.00578334884096506,0.00340913194835835,1791,"tags=25%, list=14%, signal=22%",Rela/Ebi3/Lyn/Ccl24/Cd82/Clec5a/Abi1/F3/Pvr/Gabbr1/Calcrl/Slc4a4/Cybb/Ahr/Cd14/Nfkb1/Il1a/Gpr132/Nlrp3/Gch1/Tpbg/Ptafr/Rgs1/Pde4b/Ccl5/Edn1/Cxcl9/Csf1/Gpr183/Ccrl2/Itga5/Plaur/Cxcl10/Dcbld2/Il6/Serpine1,6,Omit S2,FALSE,TRUE,42,9,12
S2,2,3,HALLMARK_COAGULATION,HALLMARK_COAGULATION,85,-0.38021394828864,-1.6078267962750328,0.00237015934155192,0.00853085755766045,0.00502871603398932,2526,"tags=36%, list=19%, signal=30%",Adam9/Apoc1/Thbs1/Klk8/Ctse/Casp9/Msrb2/Cd9/Olr1/Dusp14/Ctso/C3/S100a13/Cpq/Lamp2/Maff/F3/Cfh/Gng12/Klf7/Fyn/Clu/Capn5/Lrp1/Plek/Htra1/Pecam1/Ang/Gp9/Plau/Serpine1,6,Omit S2,FALSE,TRUE,41,10,13
S2,2,3,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,107,0.3643350983066498,1.5954384813203606,0.00207440852272509,0.00853085755766045,0.00502871603398932,2678,"tags=37%, list=20%, signal=30%",Mthfd2/Eef2/Psat1/Nop56/Aldh18a1/Bag3/Exosc5/Chac1/Calr/Nolc1/Tatdn2/Iars1/Sdad1/Eif4a1/Preb/Rrp9/Slc30a5/Dctn1/Eif4a2/Nabp1/Eif4ebp1/Slc7a5/Dnajc3/Dnajb9/Imp3/Wfs1/Exosc1/Hspa5/Arfgap1/Srpra/Hyou1/Tars1/Lsm1/Cnot2/Wipi1/Pdia6/Hsp90b1/Serp1/Xbp1/Dcp2,6,Omit S2,FALSE,TRUE,4,47,14
S2,2,3,HALLMARK_MITOTIC_SPINDLE,HALLMARK_MITOTIC_SPINDLE,194,-0.32758172909569444,-1.5659077881915509,9.590425925872888e-4,0.00479521296293644,0.00282665185183622,1891,"tags=24%, list=14%, signal=21%",Ckap5/Nusap1/Cep192/Wasf2/Marcks/Cd2ap/Arf6/Stk38l/Cdk1/Ccnb2/Dlg1/Cdc42ep2/Abi1/Kif3c/Kif22/Birc5/Kif11/Kif23/Klc1/Bub1/Racgap1/Apc/Farp1/Arap3/Dync1h1/Myh9/Ssh2/Flnb/Numa1/Prc1/Arhgef12/Synpo/Vcl/Cdc42bpa/Clip1/Smc4/Pafah1b1/Dock4/Arhgef11/Epb41l2/Ezr/Top2a/Cenpf/Rab3gap1/Epb41/Dst,6,Omit S2,FALSE,TRUE,40,11,15
S2,2,3,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_TGF_BETA_SIGNALING,50,-0.41700398358167107,-1.5602387269192,0.01010207661169324,0.02658441213603485,0.01567081136439949,2496,"tags=42%, list=19%, signal=34%",Pmepa1/Wwtr1/Thbs1/Tgif1/Cdkn1c/Rab31/Xiap/Fnta/Skil/Bcar3/Smurf1/Smurf2/Apc/Id3/Map3k7/Bmpr2/Smad7/Id2/Tjp1/Tgfbr1/Serpine1,6,Omit S2,FALSE,TRUE,39,12,16
S2,2,3,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,70,0.3758442721198827,1.5294891500540873,0.00834592849079628,0.02318313469665633,0.01366584782118689,957,"tags=27%, list=7%, signal=25%",Irf9/Socs1/Irf1/Jun/Hmox1/Csf2ra/Ltbr/Il4ra/Tnf/Stat2/Myd88/Stat1/Tlr2/Map3k8/Tnfrsf1a/Bak1/Ifngr2/Csf3r/Cxcl2,6,Omit S2,FALSE,TRUE,5,46,17
S2,2,3,HALLMARK_SPERMATOGENESIS,HALLMARK_SPERMATOGENESIS,78,-0.3661427598563696,-1.5223935087047546,0.01877376041598819,0.04469942956187665,0.02634913742594834,2599,"tags=32%, list=20%, signal=26%",Strbp/Map7/Vdac3/Tle4/Scg5/Snap91/Mtor/Gsg1/Il12rb2/Oaz3/Cdk1/Camk4/Ccnb2/Pomc/Cdkn3/Mlf1/Gstm5/Bub1/Jam3/Clgn/Mast2/Braf/Ace/Slc2a5/Lpin1,6,Omit S2,FALSE,TRUE,38,13,18
S2,2,3,HALLMARK_E2F_TARGETS,HALLMARK_E2F_TARGETS,197,0.3026363024471189,1.468064691688126,0.00442157248175485,0.0138174140054839,0.00814500194007472,1968,"tags=25%, list=15%, signal=21%",Mthfd2/Myc/Mcm7/Jpt1/Mcm5/Mcm2/Pop7/Mcm6/Tbrg4/Tubb5/Rpa2/Timeless/Srsf2/Nop56/Tcf19/Nasp/Cdk4/Slbp/Rfc2/Rad50/Nolc1/Mcm4/Pms2/Mcm3/Ung/Gins1/Rad51ap1/Pola2/Phf5a/Pold1/Hells/Orc6/Ube2s/Rfc1/Pa2g4/Trp53/Pold2/Xrcc6/Dscc1/Ddx39a/Espl1/Lig1/Chek2/Pan2/Rnaseh2a/Dck/Tipin/Cdc25a/Ssrp1,6,Omit S2,FALSE,TRUE,6,45,19
S2,2,3,HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V1,192,0.30307775169513473,1.4625740188341425,0.00305858948182099,0.01019529827273665,0.00600986003445529,1452,"tags=20%, list=11%, signal=18%",Myc/Mcm7/Rps2/Mcm5/Mcm2/Impdh2/Apex1/Mcm6/Srm/Pabpc1/Mrps18b/Hsp90ab1/Srsf2/Nop56/Cdk4/Nop16/Cdk2/Nolc1/Mcm4/Ldha/Rpl14/Psmd3/Rplp0/Slc25a3/Eprs1/Iars1/Tcp1/Eif3b/Pcbp1/Eif4a1/Pa2g4/Rrp9/Tufm/Psmd1/Pold2/Xrcc6/C1qbp/Trim28/Ddx21,6,Omit S2,FALSE,TRUE,7,44,20
S2,2,3,HALLMARK_APOPTOSIS,HALLMARK_APOPTOSIS,141,-0.3150713526220395,-1.4311798669341016,0.01591264759462749,0.03978161898656873,0.0234502175078721,2402,"tags=29%, list=18%, signal=24%",Hspb1/Gpx4/Tgfb2/Casp9/Atf3/Timp2/Igf2r/Satb1/Bcl2l2/Xiap/Rela/Aifm3/Cd38/Bax/Mcl1/Ptk2/Cflar/H1f0/Ank/Eno2/Clu/Ccnd2/Cd14/Sc5d/Il1a/Cdkn1b/Sat1/Gch1/Casp4/Btg3/Txnip/Lmna/Top2a/Wee1/Casp3/Sod1/Smad7/Hmgb2/Cd44/Pdcd4/Il6,6,Omit S2,FALSE,TRUE,37,14,21
S2,2,3,HALLMARK_NOTCH_SIGNALING,HALLMARK_NOTCH_SIGNALING,27,-0.4279010960794263,-1.415887549818067,0.06601941747572816,0.13203883495145632,0.07783341849770058,1368,"tags=26%, list=10%, signal=23%",Hes1/Sap30/Psenen/Rbx1/Prkca/Tcf7l2/St3gal6,6,Omit S2,FALSE,FALSE,36,15,22
S2,2,3,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_CHOLESTEROL_HOMEOSTASIS,65,-0.3404122797053518,-1.3600519896372074,0.06072874493927125,0.1314152068228484,0.07746580612715276,2220,"tags=28%, list=17%, signal=23%",Sqle/Atf3/Cd9/Anxa5/Hmgcs1/Alcam/Gpx8/Fabp5/Clu/Sc5d/Cpeb2/Nfil3/Atxn2/Srebf2/Trp53inp1/Cxcl16/S100a11/Plaur,6,Omit S2,FALSE,FALSE,35,16,23
S2,2,3,HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,192,-0.2725436375289267,-1.2972733099711635,0.03854288942949135,0.08759747597611672,0.0516364068911846,2686,"tags=24%, list=20%, signal=20%",Atp6v0e/Atp5pd/Atp6v0c/Sdhd/Vdac3/Sdha/Gpx4/Ndufb7/Ndufa4/Atp5pf/Atp5mc3/Cox7b/Uqcrq/Cox8a/Etfa/Ndufb2/Cox7a2l/Timm8b/Ndufs6/Bax/Ndufc1/Atp1b1/Atp6v1f/Atp5f1e/Fdx1/AK157302/Atp5me/Atp5mf/Cyb5a/Atp6v1g1/Cox6b1/Uqcr10/Ndufa2/Uqcrb/Cox7c/Uqcrh/Mpc1/Ndufa7/Cox6c/Cox7a2/Ndufc2/Cox17/Ndufa5/Ndufab1/Ndufa1/Ndufs4/Ndufb3,6,Omit S2,FALSE,FALSE,34,17,24
S2,2,3,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_ESTROGEN_RESPONSE_LATE,141,-0.28557998803584456,-1.2972183153905448,0.06307929927496723,0.1314152068228484,0.07746580612715276,2329,"tags=26%, list=18%, signal=21%",Sox3/Cish/Eeig1/Rab31/Dlg5/Plxnb1/Cd9/Aldh3a2/Dynlt3/Plk4/Hr/Ptger3/Tspan13/Jak1/Fabp5/Plaat3/Farp1/Areg/Opn3/Flnb/Jak2/Arl3/Aff1/Tpbg/Cox6c/Btg3/Dnajc12/Top2a/Sgk1/Fkbp5/Car12/Cd44/Id2/Pdcd4/Abhd2/Klf4,6,Omit S2,FALSE,FALSE,33,18,25
S2,2,3,HALLMARK_MYOGENESIS,HALLMARK_MYOGENESIS,134,-0.28052307810507293,-1.2704961475024708,0.07254901960784314,0.13951734539969834,0.08224180360403271,3697,"tags=37%, list=28%, signal=27%",Reep1/Eno3/Pdlim7/Efs/Fabp3/Sorbs1/Camk2b/Sparc/Igfbp3/Smtn/Acsl1/Erbb3/Dmpk/Pkia/Mylk/Pde4dip/Tnni2/Adcy9/Pygm/Tsc2/Agl/Wwtr1/Fhl1/Myo1c/Kcnh2/Bhlhe40/Cox7a1/Igfbp7/Myl6b/Gabarapl2/Myom1/Foxo4/Ncam1/Nav2/Mef2a/Cnn3/Clu/Myh9/Rb1/Cd36/Prnp/Cryab/Mef2d/Col6a3/Mef2c/Lpin1/Mras/Fxyd1/Ifrd1,6,Omit S2,FALSE,FALSE,32,19,26
S2,2,3,HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_XENOBIOTIC_METABOLISM,138,0.27575026179013873,1.2553414133545575,0.08024691358024691,0.14763779527559057,0.08702859510982182,1881,"tags=24%, list=14%, signal=21%",Gsto1/Slc6a6/Hmox1/Ptgds/Acox3/Tpst1/Irf8/Pgd/Sertad1/Ap4b1/Acp2/Dhrs1/Aldh9a1/Hes6/Tnfrsf1a/Slc1a5/Tmem97/Etfdh/Ppard/Pros1/Shmt2/Cndp2/Dcxr/Gart/Ptgr1/Cyp27a1/Slc12a4/Abcd2/Aco2/Slc46a3/Blvrb/Tmem176b/Slc35b1,6,Omit S2,FALSE,FALSE,8,43,27
S2,2,3,HALLMARK_KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,92,-0.29122487521563684,-1.2468053178221334,0.11637080867850098,0.18769485270725964,0.11064117633270044,3546,"tags=34%, list=27%, signal=25%",Snn/Slc12a3/Efhd1/Cntfr/Nr6a1/Bmpr1b/Ccdc106/Fgfr3/Slc38a3/Selenop/Slc16a7/Plag1/Klk8/Tgfb2/Nr4a2/Coq8a/Dtnb/Sncb/Skil/Slc5a5/Cpeb3/Prkn/Copz2/Tent5c/Synpo/Kmt2d/Igfbp2/Zbtb16/Edn1/Sgk1/Kcne2,6,Omit S2,FALSE,FALSE,31,20,28
S2,2,3,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL2_STAT5_SIGNALING,166,-0.2632235285712863,-1.2298309494347877,0.08267716535433071,0.14763779527559057,0.08702859510982182,2417,"tags=26%, list=18%, signal=21%",P4ha1/Hk2/Gpx4/Myo1c/Gabarapl1/Wls/Cish/Cdkn1c/Gucy1b1/Bhlhe40/Drc1/Sh3bgrl2/Igf2r/Alcam/Cyfip1/Maff/Odc1/Il1rl1/Rhoh/Slc2a3/Rora/Ahr/Cd86/Ccnd2/Glipr2/Ltb/Nfil3/Swap70/Ccnd3/Tlr7/Rragd/Prnp/Huwe1/Dennd5a/Igf1r/Itgav/Bmpr2/Casp3/Smpdl3a/Cd44/Csf1/Cd83/Cxcl10,6,Omit S2,FALSE,FALSE,30,21,29
S2,2,3,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_ESTROGEN_RESPONSE_EARLY,146,-0.2669102561810085,-1.2234895466608964,0.101364522417154,0.17476641796061032,0.10302020427151767,3991,"tags=43%, list=30%, signal=30%",Lrig1/Wwc1/Syngr1/Slc7a2/P2ry2/Akap1/Kdm4b/Rhobtb3/Reep1/Elovl5/Unc119/Scnn1a/Rps6ka2/Tbc1d30/Slc19a2/Tjp3/Krt18/Elf1/Slc24a3/Chpt1/Slc2a1/Egr3/Myb/Adcy9/Anxa9/Gab2/Mindy1/Mybl1/Sox3/Cish/Eeig1/Rab31/Snx24/Bhlhe40/Rasgrp1/Dynlt3/Hes1/Slc39a6/Hr/Med13l/Kazn/Plaat3/Nav2/Farp1/Dlc1/Areg/Opn3/Flnb/Jak2/Arl3/Aff1/Tpbg/Igf1r/Gja1/Ugcg/Sh3bp5/Mlph/Fkbp5/Car12/Cd44/B4galt1/Abhd2/Klf4,6,Omit S2,FALSE,FALSE,29,22,30
S2,2,3,HALLMARK_MTORC1_SIGNALING,HALLMARK_MTORC1_SIGNALING,192,0.24527922796169468,1.1836534492222524,0.1120162932790224,0.186693822131704,0.11005109515132028,3184,"tags=32%, list=24%, signal=24%",Mthfd2/Slc6a6/Mcm2/Ppp1r15a/Psat1/Coro1a/Ube2d3/Ifi30/Calr/Mcm4/Hmbs/Itgb2/Ctsc/Niban1/Rpn1/Ldha/Phgdh/Slc1a5/Tmem97/Ung/Eprs1/Gpi1/Shmt2/Lgmn/Tm7sf2/Rrp9/Sdf2l1/Arpc5l/Tomm40/Slc7a5/Btg2/Ddx39a/Wars1/Hspa5/Cdc25a/Tuba4a/Fgl2/Nfyc/Dhfr/Fdxr/Polr3g/Gga2/Abcf2/Nherf1/Tubg1/Hsp90b1/Rrm2/Serp1/Xbp1/Gsr/Actr3/G6pdx/Psmd14/Adipor2/Insig1/Qdpr/Sla/Fkbp2/Dhcr7/Psme3/Nmt1,6,Omit S2,FALSE,FALSE,9,42,31
S2,2,3,HALLMARK_GLYCOLYSIS,HALLMARK_GLYCOLYSIS,162,0.24499201281738248,1.1513750912746246,0.16024340770791076,0.24804255573486345,0.14621455917002477,1957,"tags=25%, list=15%, signal=22%",Ier3/Gusb/Chpf2/Ppfia4/Cited2/Tpst1/Chst12/Chst1/Chpf/B4galt4/Nasp/Plod1/Phka2/Abcb6/Ext2/Cln6/Aldh9a1/Tgfbi/Alg1/Sdc3/Ldha/Gys1/Gmppb/B3gat3/Qsox1/Angptl4/Xylt2/Ankzf1/B4galt7/Mdh2/Gne/Rbck1/Galk2/Mpi/Gmppa/Pdk3/Isg20/Galk1/Med24/Pkm/Hspa5,6,Omit S2,FALSE,FALSE,10,41,32
S2,2,3,HALLMARK_G2M_CHECKPOINT,HALLMARK_G2M_CHECKPOINT,189,-0.23728223845545063,-1.1272934742512666,0.1637080867850099,0.24804255573486345,0.14621455917002477,2220,"tags=35%, list=17%, signal=29%",Plk1/Rbl1/Slc12a2/Tra2b/Kif15/Hmga1b/Cenpe/Katna1/Meis1/Ewsr1/Notch2/Cdc27/Hif1a/Wrn/Kif4/Srsf10/Tfdp1/Hmmr/Sqle/H2az1/Gspt1/Efna5/Ythdc1/Snrpd1/Rad54l/Plk4/Nusap1/Mad2l1/Syncrip/Marcks/Cdk1/Ccnb2/Cdkn2c/Nup98/Odc1/E2f3/Sap30/Kif22/Birc5/Kif11/Cdkn3/Kif23/H2az2/Tnpo2/Bub1/Racgap1/Pttg1/Prim2/Stag1/Numa1/Prc1/Cul3/Cenpa/Cdkn1b/Rad21/Ccna2/Smc4/Pafah1b1/Lig3/Top2a/Mki67/Pbk/Cenpf/Ube2c/Stmn1/Tle3,6,Omit S2,FALSE,FALSE,28,23,33
S2,2,3,HALLMARK_HEME_METABOLISM,HALLMARK_HEME_METABOLISM,167,-0.24079300057097736,-1.1257931959521648,0.17751479289940827,0.2610511660285416,0.15388279260629822,2316,"tags=20%, list=18%, signal=17%",Ctse/Tmcc2/Tfdp2/Kat2b/Cat/Pdzk1ip1/Xk/C3/Agpat4/Tcea1/Acsl6/Optn/Lamp2/Nfe2l1/Xpo7/AK157302/H1f0/Bach1/Tnrc6b/Mkrn1/Tfrc/Foxj2/Tent5c/Arhgef12/Slc22a4/Ccnd3/Foxo3/Lpin2/Snca/Epb41/Ell2/Bmp2k/Picalm,6,Omit S2,FALSE,FALSE,27,24,34
S2,2,3,HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,136,-0.2459880528274839,-1.1172138845497817,0.23017408123791103,0.31968622394154306,0.1884466162181728,849,"tags=13%, list=6%, signal=13%",Cd86/Ccnd2/Jak2/Map3k7/Ets1/Ltb/Nlrp3/Ly86/Ccnd3/Ccl5/Il2rg/Cxcl9/H2-Aa/Csf1/B2m/H2-Ob/Il6/Klrd1,6,Omit S2,FALSE,FALSE,26,25,35
